,Gender,Core_Ind,Parent_Same_LastName,ACU_Distance,PRIZM_HouseholdIncome,QUAL_Familiarity,QUAL_Rank,HS_SIZE,HS_RankPercent,HS_GPA_CALC,NUM_Advanced_Courses,ACT,Visited,Taylor_County,US,Abilene,Texas,CoC,Ethnicity
207619,1,0,2,178.0,62101.0,3.0,3.0,1346.0,57.06,3.5,8.0,19.0,0,0,1,0,1,1,4
207621,1,0,0,227.0,46838.0,2.0,3.0,647.0,72.18,3.759,10.0,19.0,0,0,1,0,1,0,3
207631,2,0,2,556.0,89134.0,2.0,3.0,68.0,88.24,3.81,0.0,25.0,1,0,1,0,0,1,1
207632,1,0,2,160.0,86585.0,0.0,0.0,949.0,63.75,2.89,6.0,15.0,0,0,1,0,1,0,3
207633,2,0,1,170.0,55278.0,2.0,1.0,461.0,46.85,2.4,3.0,22.0,0,0,1,0,1,0,3
207636,1,0,2,444.0,40401.0,0.0,0.0,508.0,87.4,3.1830000000000003,0.0,20.0,0,0,1,0,1,0,3
207638,2,0,2,296.0,97680.0,2.0,3.0,1014.0,41.81,3.35,1.0,22.0,1,0,1,0,1,0,1
207640,1,0,2,168.0,61134.0,3.0,5.0,394.0,85.03,3.38,9.0,20.0,1,0,1,0,1,0,2
207641,1,1,2,161.0,45879.0,4.0,4.0,607.0,92.92,3.617,0.0,21.0,1,0,1,0,1,0,1
207648,1,0,2,142.0,99063.0,0.0,0.0,596.0,77.68,3.58,8.0,19.0,1,0,1,0,1,0,3
207653,1,0,2,192.0,83371.0,0.0,0.0,292.0,67.81,3.0,6.0,21.0,0,0,1,0,1,0,1
207655,1,0,2,570.0,27010.0,0.0,0.0,500.0,25.0,2.22,2.0,20.0,0,0,1,0,0,0,2
207665,2,0,2,194.0,126923.0,0.0,0.0,221.0,54.75,3.873,1.0,23.0,0,0,1,0,1,0,1
207668,2,0,2,123.0,110015.0,2.0,3.0,429.0,53.61,3.695,6.0,23.0,1,0,1,0,1,0,1
207687,1,0,2,235.0,54720.0,2.0,3.0,223.0,98.65,4.434,11.0,23.0,0,0,1,0,1,0,3
207688,1,0,0,147.0,82373.0,3.0,3.0,525.0,81.71,3.929,4.0,19.0,0,0,1,0,1,0,1
207690,1,0,2,438.0,54231.0,4.0,3.0,96.0,82.29,4.455,11.0,22.0,0,0,1,0,1,0,3
207696,2,0,2,402.0,37552.0,2.0,1.0,583.0,28.3,2.633,4.0,23.0,0,0,1,0,1,0,3
207702,1,0,2,450.0,62425.0,1.0,3.0,440.0,45.68,1.99,0.0,17.0,0,0,1,0,1,0,3
207704,2,0,2,292.0,112864.0,4.0,3.0,971.0,76.0,3.5,11.0,26.0,1,0,1,0,1,0,1
207707,1,0,2,1093.0,65461.0,0.0,0.0,27.0,37.04,3.4,12.0,26.0,0,0,1,1,0,0,4
207709,2,0,2,176.0,42266.0,1.0,1.0,575.0,86.96,3.695,2.0,19.0,0,0,1,0,1,0,2
207711,1,0,2,81.0,44375.0,2.0,2.0,79.0,69.62,3.147,2.0,29.0,0,0,1,0,1,0,1
207715,1,0,0,1921.0,43506.0,0.0,0.0,99.0,89.9,3.95,6.0,21.0,0,0,1,0,0,0,1
207717,1,0,2,179.0,90789.0,4.0,3.0,594.0,98.65,4.0,10.0,31.0,1,0,1,0,1,0,1
207718,1,0,2,168.0,70348.0,0.0,0.0,38.0,97.37,4.0,10.0,30.0,0,0,1,0,1,0,1
207723,1,0,2,151.0,69411.0,2.0,3.0,137.0,91.24,3.78,10.0,27.0,1,0,1,0,1,0,1
207726,1,0,2,307.0,29044.0,0.0,0.0,752.0,83.24,3.5,0.0,19.0,1,0,1,0,1,0,2
207727,1,0,2,207.0,77071.0,0.0,0.0,624.0,52.56,3.5023800000000005,4.0,20.0,1,0,1,0,1,1,1
207728,2,1,2,235.0,70500.0,4.0,4.0,439.0,55.35,2.5,6.0,19.0,0,0,1,0,1,0,1
207731,1,0,2,211.0,69662.0,2.0,3.0,751.0,52.86,3.791097,1.0,20.0,0,0,1,0,1,0,3
207734,2,0,2,159.0,33500.0,3.0,4.0,852.0,75.12,3.9167,1.0,24.0,1,0,1,0,1,0,4
207735,1,0,2,1346.0,43281.0,0.0,0.0,93.0,88.17,3.4,0.0,12.0,0,0,1,0,0,0,2
207736,2,0,1,220.0,106731.0,0.0,0.0,664.0,74.7,3.8547599999999997,4.0,20.0,1,0,1,0,1,0,2
207737,1,0,2,188.0,74769.0,0.0,0.0,438.0,84.25,3.84,1.0,23.0,0,0,1,0,1,0,1
207746,1,1,2,3.0,24746.0,2.0,2.0,391.0,59.85,3.48,0.0,22.0,1,0,1,1,1,0,1
207757,1,0,2,292.0,30625.0,1.0,3.0,73.0,95.89,3.94,7.0,24.0,1,0,1,0,1,0,2
207759,1,0,2,148.0,61742.0,0.0,0.0,531.0,89.64,4.305,11.0,22.0,0,0,1,0,1,0,1
207762,1,0,2,181.0,67105.0,0.0,0.0,364.0,87.09,3.864,13.0,21.0,0,0,1,0,1,0,3
207763,2,0,2,131.0,73795.0,0.0,0.0,411.0,82.0,3.78,12.0,34.0,0,0,1,0,1,1,1
207768,1,0,2,143.0,79730.0,4.0,3.0,521.0,87.72,3.82,10.0,27.0,1,0,1,0,1,0,3
207769,2,1,2,174.0,24302.0,0.0,0.0,87.0,31.03,2.92,4.0,20.0,0,0,1,0,1,0,3
207771,1,0,2,194.0,100781.0,2.0,3.0,225.0,56.0,3.887,2.0,22.0,1,0,1,0,1,0,1
207783,1,0,2,292.0,106579.0,2.0,0.0,1043.0,79.58,3.55,10.0,28.0,0,0,1,0,1,0,1
207785,1,0,1,916.0,41250.0,2.0,4.0,262.0,73.28,3.57,4.0,27.0,1,0,1,0,0,0,2
207786,1,0,2,539.0,44201.0,0.0,0.0,281.0,45.91,2.34,0.0,17.0,0,0,1,0,0,0,4
207789,2,0,2,188.0,98710.0,3.0,3.0,321.0,77.26,3.96,9.0,28.0,0,0,1,0,1,0,1
207790,1,0,2,205.0,111269.0,2.0,1.0,519.0,48.36,3.43,2.0,21.0,0,0,1,0,1,0,2
207793,1,0,2,193.0,56439.0,2.0,2.0,228.0,99.12,3.97,12.0,29.0,0,0,1,0,1,0,2
207795,2,1,2,525.0,72122.0,0.0,0.0,245.0,39.59,3.0,2.0,23.0,0,0,1,0,0,1,1
207796,1,0,2,201.0,48347.0,2.0,3.0,106.0,97.17,4.0,10.0,25.0,0,0,1,0,1,0,1
207797,1,0,2,191.0,75425.0,2.0,3.0,164.0,89.02,4.0,5.0,24.0,0,0,1,0,1,0,3
207798,2,0,2,222.0,41114.0,2.0,3.0,293.0,58.7,3.2039999999999997,0.0,19.0,0,0,1,0,1,0,3
207800,1,0,2,66.0,39097.0,0.0,0.0,182.0,86.81,3.75,10.0,19.0,0,0,1,0,1,0,1
207802,1,0,1,131.0,74242.0,0.0,0.0,388.0,60.31,3.12,3.0,18.0,0,0,1,0,1,0,1
207804,2,0,2,7.0,47794.0,0.0,0.0,415.0,93.49,4.3,6.0,18.0,0,0,1,1,1,1,4
207811,1,0,2,208.0,95688.0,1.0,1.0,728.0,90.8,4.171,6.0,21.0,0,0,1,0,1,0,3
207814,2,0,2,181.0,40495.0,0.0,0.0,327.0,74.01,3.49,3.0,18.0,0,0,1,0,1,0,2
207815,1,0,2,168.0,71460.0,2.0,3.0,395.0,91.9,3.89,8.0,26.0,1,0,1,0,1,0,1
207817,1,0,2,473.0,27801.0,0.0,0.0,559.0,83.54,3.14,8.0,19.0,0,0,1,0,1,1,4
207820,2,1,2,352.0,45581.0,0.0,0.0,141.0,70.92,3.4739999999999998,8.0,25.0,0,0,1,0,1,1,1
207822,1,0,2,40.0,36363.0,2.0,3.0,21.0,33.33,2.77,5.0,24.0,0,0,1,1,1,0,4
207824,1,0,2,146.0,45964.0,2.0,2.0,241.0,77.18,3.912,9.0,19.0,0,0,1,0,1,0,1
207825,1,0,2,158.0,40185.0,2.0,4.0,724.0,37.71,2.79,2.0,14.0,1,0,1,0,1,0,3
207829,2,0,2,188.0,65023.0,2.0,1.0,371.0,55.26,3.37,0.0,19.0,1,0,1,0,1,0,1
207831,2,0,2,53.0,24181.0,0.0,0.0,65.0,27.69,3.1630000000000003,0.0,17.0,0,0,1,1,1,0,1
207835,2,0,2,216.0,40579.0,2.0,4.0,532.0,50.94,3.063,9.0,21.0,0,0,1,0,1,1,3
207838,2,0,2,150.0,66577.0,0.0,0.0,420.0,32.86,2.8480000000000003,10.0,24.0,0,0,1,0,1,0,1
207841,2,0,2,251.0,28805.0,0.0,0.0,387.0,44.44,2.66,2.0,19.0,1,0,1,0,1,0,2
207842,1,0,2,278.0,32273.0,0.0,0.0,143.0,88.81,3.51,8.0,21.0,0,0,1,0,1,0,3
207847,1,0,2,730.0,52813.0,1.0,3.0,449.0,94.21,3.75,10.0,25.0,0,0,1,0,0,0,1
207851,2,0,2,434.0,23686.0,1.0,0.0,288.0,21.18,1.66,6.0,14.0,0,0,1,0,1,0,3
207854,2,0,1,186.0,84185.0,0.0,0.0,493.0,59.03,2.58,7.0,17.0,0,0,1,0,1,0,2
207855,1,0,2,190.0,58491.0,0.0,0.0,146.0,84.93,3.29,0.0,22.0,1,0,1,0,0,0,1
207859,2,0,2,298.0,109020.0,2.0,4.0,783.0,78.03,3.43,11.0,31.0,0,0,1,0,1,0,3
207863,2,0,2,212.0,41241.0,0.0,0.0,149.0,97.99,4.0,9.0,20.0,0,0,1,0,1,0,1
207864,1,0,2,168.0,54861.0,2.0,3.0,523.0,71.7,3.39,6.0,21.0,1,0,1,0,1,0,3
207867,1,0,2,3.0,35636.0,1.0,5.0,390.0,86.67,4.143,10.0,24.0,1,0,1,1,1,0,2
207868,2,0,0,469.0,57747.0,0.0,0.0,649.0,97.38,3.85,10.0,21.0,0,0,1,0,1,0,3
207869,1,0,1,246.0,27200.0,2.0,1.0,66.0,89.39,3.51,0.0,19.0,0,0,1,0,0,0,2
207871,1,0,2,149.0,59860.0,0.0,0.0,103.0,74.76,3.52,5.0,24.0,0,0,1,0,1,0,1
207877,2,0,2,448.0,31300.0,0.0,0.0,477.0,70.65,3.548,6.0,19.0,0,0,1,0,1,0,3
207881,2,0,1,166.0,22791.0,3.0,3.0,193.0,77.72,2.6,8.0,14.0,0,0,1,0,1,0,2
207882,1,0,2,316.0,186938.0,0.0,0.0,384.0,35.68,2.63,1.0,17.0,0,0,1,0,1,0,3
207885,2,0,2,142.0,77754.0,0.0,0.0,86.0,15.12,2.84,1.0,19.0,0,0,1,0,1,0,1
207886,2,0,2,252.0,67684.0,0.0,0.0,27.0,77.78,3.477,0.0,19.0,0,0,1,0,1,0,1
207887,1,1,2,214.0,64657.0,0.0,0.0,620.0,78.87,3.8339999999999996,0.0,25.0,1,0,1,0,1,1,3
207888,2,0,2,168.0,62986.0,0.0,0.0,329.0,69.3,3.17,0.0,20.0,1,0,1,0,0,0,4
207890,2,0,2,172.0,59223.0,0.0,0.0,30.0,66.67,3.88,1.0,25.0,0,0,1,0,1,0,1
207894,1,0,2,184.0,82286.0,1.0,3.0,489.0,81.19,3.4,8.0,19.0,0,0,1,0,1,0,3
207896,1,0,2,205.0,104681.0,0.0,0.0,210.0,98.57,4.0,11.0,32.0,0,0,1,0,1,0,4
207899,1,1,2,5.0,29118.0,4.0,3.0,406.0,80.3,3.957,10.0,18.0,1,0,1,1,1,1,3
207903,1,0,2,1068.0,62934.0,3.0,4.0,471.0,94.69,3.91,6.0,29.0,0,0,1,0,0,1,1
207904,1,0,2,136.0,50030.0,2.0,3.0,87.0,49.43,3.66,11.0,28.0,1,0,1,0,1,1,4
207905,1,0,2,233.0,57369.0,2.0,3.0,61.0,93.44,3.67,13.0,19.0,0,0,1,0,1,0,3
207913,1,1,2,252.0,79688.0,4.0,3.0,778.0,94.99,3.87,5.0,28.0,1,0,1,0,0,1,1
207915,2,1,2,140.0,65492.0,4.0,3.0,271.0,98.15,3.91,11.0,29.0,1,0,1,0,1,1,3
207918,1,1,2,1.0,31716.0,3.0,3.0,26.0,84.62,4.163,2.0,26.0,1,0,1,1,1,1,3
207922,1,0,2,274.0,45066.0,2.0,3.0,101.0,91.09,3.94,8.0,25.0,0,0,1,0,1,0,1
207924,1,0,2,325.0,30417.0,0.0,0.0,132.0,75.76,3.41,8.0,21.0,0,0,1,0,1,0,1
207925,2,0,2,276.0,45130.0,0.0,0.0,91.0,50.55,3.41,2.0,20.0,0,0,1,0,1,0,1
207928,1,0,2,907.0,44375.0,1.0,2.0,48.0,50.0,3.35,2.0,24.0,0,0,1,0,0,1,1
207936,1,0,1,165.0,30833.0,0.0,0.0,483.0,66.87,2.98,5.0,21.0,0,0,1,0,1,0,4
207937,2,1,2,186.0,80230.0,2.0,3.0,591.0,71.24,3.45,13.0,27.0,1,0,1,0,1,1,4
207938,1,0,2,299.0,63589.0,3.0,4.0,296.0,97.97,3.63,13.0,26.0,1,0,1,0,1,0,1
207941,2,0,2,166.0,99044.0,0.0,2.0,99.0,76.77,3.55,2.0,24.0,0,0,1,0,1,0,2
207942,2,1,2,1.0,27059.0,0.0,0.0,448.0,79.91,3.82,12.0,23.0,1,0,1,1,1,0,1
207943,1,0,2,1308.0,44452.0,0.0,0.0,121.0,84.3,3.615,5.0,26.0,0,0,1,0,0,0,1
207946,2,1,2,163.0,63587.0,4.0,2.0,494.0,88.26,4.36,7.0,29.0,1,0,1,0,1,0,1
207950,2,0,2,264.0,42727.0,1.0,0.0,525.0,87.62,3.89,0.0,22.0,0,0,1,0,1,0,3
207952,1,0,2,174.0,41667.0,2.0,3.0,343.0,77.84,3.42,6.0,25.0,1,0,1,0,1,0,1
207953,1,1,2,146.0,137328.0,0.0,0.0,594.0,64.65,3.802,9.0,24.0,0,0,1,0,1,0,1
207954,1,0,2,3.0,26829.0,3.0,2.0,406.0,79.56,3.948,8.0,22.0,1,0,1,1,1,0,3
207955,2,1,2,1.0,27662.0,4.0,4.0,27.0,96.3,4.253,2.0,29.0,1,0,1,1,1,1,1
207959,1,1,2,174.0,125556.0,3.0,5.0,1092.0,59.62,3.63,3.0,23.0,1,0,1,0,1,0,1
207960,1,1,2,1101.0,49485.0,2.0,1.0,470.0,35.53,2.76,5.0,14.0,0,0,1,0,0,1,2
207963,1,0,2,306.0,33442.0,0.0,0.0,79.0,83.54,3.44,12.0,17.0,0,0,1,0,1,0,3
207965,1,0,2,240.0,59760.0,0.0,0.0,636.0,22.96,2.38,2.0,21.0,0,0,1,0,1,0,1
207966,1,0,2,143.0,31689.0,2.0,4.0,232.0,73.71,2.925,3.0,16.0,0,0,1,0,1,0,4
207968,1,1,1,149.0,79297.0,0.0,0.0,785.0,69.55,3.48,0.0,20.0,1,0,1,0,1,0,1
207971,1,0,2,358.0,72115.0,2.0,3.0,493.0,91.68,3.4757,13.0,24.0,0,0,1,0,1,0,3
207972,1,0,2,347.0,62409.0,3.0,3.0,324.0,86.11,4.178,7.0,20.0,0,0,1,0,1,0,3
207974,2,0,2,7.0,87500.0,2.0,3.0,69.0,78.26,4.288,12.0,24.0,1,0,1,1,1,0,1
207976,1,0,2,390.0,46724.0,0.0,0.0,499.0,67.33,3.531,1.0,18.0,0,0,1,0,1,0,3
207978,1,0,2,217.0,69309.0,3.0,3.0,631.0,55.63,3.352,2.0,17.0,1,0,1,0,1,0,3
207979,1,1,2,158.0,42804.0,4.0,3.0,487.0,79.67,3.33,0.0,17.0,0,0,1,0,1,1,1
207981,2,0,2,97.0,28242.0,0.0,0.0,43.0,86.05,4.438,7.0,19.0,0,0,1,0,1,0,4
207982,1,0,2,134.0,43952.0,2.0,3.0,54.0,98.15,4.0,11.0,30.0,1,0,1,0,1,0,1
207983,1,0,2,215.0,57865.0,0.0,0.0,705.0,30.5,2.928,0.0,16.0,0,0,1,0,1,0,2
207985,2,0,2,116.0,78750.0,3.0,3.0,375.0,84.0,3.82,8.0,25.0,1,0,1,0,1,0,1
207986,1,0,2,181.0,49672.0,0.0,0.0,591.0,81.9,3.53,2.0,20.0,0,0,1,0,1,0,3
207988,1,0,2,161.0,62833.0,2.0,3.0,1072.0,92.07,3.27,13.0,24.0,0,0,1,0,1,0,2
207991,2,0,1,200.0,69056.0,2.0,3.0,296.0,93.58,3.71,10.0,24.0,0,0,1,0,1,0,1
207996,1,0,2,190.0,40203.0,0.0,0.0,556.0,90.83,4.14,8.0,24.0,0,0,1,0,1,0,1
207997,1,0,2,196.0,39920.0,0.0,0.0,117.0,40.17,3.29,0.0,17.0,0,0,1,0,1,0,1
207999,1,0,2,159.0,118189.0,2.0,3.0,745.0,70.2,3.61,3.0,23.0,1,0,1,0,1,0,1
208001,1,0,2,210.0,49990.0,3.0,1.0,250.0,89.2,3.8489999999999998,11.0,20.0,1,0,1,0,1,1,2
208003,1,0,2,267.0,43529.0,0.0,0.0,75.0,69.33,3.46,9.0,21.0,0,0,1,0,1,0,1
208005,1,0,2,305.0,62500.0,0.0,0.0,696.0,81.9,3.34,0.0,16.0,0,0,1,0,1,0,2
208007,2,0,2,158.0,77386.0,3.0,3.0,74.0,98.65,4.0,1.0,30.0,1,0,1,0,1,0,1
208008,1,1,2,3.0,35636.0,2.0,3.0,411.0,81.27,3.858,3.0,18.0,1,0,1,1,1,0,3
208009,1,0,0,181.0,134198.0,1.0,3.0,1573.0,81.69,3.49,10.0,26.0,0,0,1,0,1,0,4
208012,2,0,2,171.0,33088.0,3.0,4.0,138.0,57.25,2.78,11.0,20.0,1,0,1,0,1,0,2
208014,1,0,2,161.0,58835.0,0.0,0.0,495.0,50.71,2.98,0.0,17.0,1,0,1,0,1,0,2
208016,2,0,2,1281.0,44976.0,0.0,0.0,27.0,37.04,3.17,1.0,23.0,0,0,1,1,0,0,1
208020,1,0,1,165.0,64744.0,0.0,0.0,97.0,80.41,3.66,9.0,21.0,0,0,1,0,1,0,3
208023,1,0,2,191.0,35670.0,0.0,0.0,592.0,59.46,3.0,0.0,15.0,0,0,1,0,1,0,2
208026,1,0,2,175.0,102817.0,1.0,3.0,530.0,37.17,3.7,0.0,20.0,0,0,1,0,1,0,2
208027,1,0,2,473.0,92438.0,0.0,0.0,516.0,71.51,2.86,9.0,21.0,0,0,1,0,1,0,3
208030,2,0,2,332.0,42131.0,2.0,3.0,163.0,83.44,3.5,0.0,22.0,1,0,1,0,1,0,2
208033,2,0,2,561.0,87500.0,0.0,0.0,305.0,74.75,3.5,1.0,25.0,1,0,1,0,0,0,1
208035,2,0,2,160.0,28089.0,0.0,0.0,1047.0,72.02,3.24,12.0,19.0,1,0,1,0,1,0,2
208042,2,1,2,136.0,157975.0,2.0,3.0,497.0,43.86,2.73,12.0,20.0,0,0,1,0,1,0,3
208043,2,0,2,912.0,66250.0,0.0,0.0,277.0,47.65,2.53,0.0,17.0,0,0,1,0,0,0,2
208051,2,0,2,150.0,71983.0,1.0,2.0,431.0,40.14,3.056,0.0,24.0,0,0,1,0,1,0,1
208108,1,0,2,298.0,55648.0,2.0,2.0,755.0,97.62,3.7,4.0,25.0,1,0,1,0,1,0,1
208110,2,0,2,207.0,31734.0,1.0,4.0,512.0,58.2,3.51,1.0,18.0,1,0,1,0,1,0,2
208114,1,1,2,4.0,34848.0,4.0,3.0,1.0,-700.0,3.5,0.0,19.0,1,0,1,1,1,1,1
208116,1,1,2,181.0,78425.0,4.0,3.0,20.0,85.0,3.75,0.0,24.0,0,0,1,0,1,0,3
208119,1,0,2,336.0,49815.0,0.0,0.0,520.0,46.92,3.22,1.0,18.0,0,0,1,0,1,0,2
208120,1,0,2,162.0,70588.0,2.0,3.0,585.0,71.45,3.49,1.0,22.0,0,0,1,0,1,0,3
208122,2,0,2,212.0,119500.0,2.0,3.0,606.0,52.31,3.2689999999999997,2.0,17.0,1,0,1,0,1,0,3
208125,2,0,2,208.0,117275.0,0.0,0.0,651.0,61.44,3.675,0.0,22.0,0,0,1,0,1,0,1
208134,2,1,2,132.0,47902.0,2.0,4.0,244.0,86.48,4.6,8.0,23.0,0,0,1,0,1,0,1
208140,1,0,1,4.0,61335.0,2.0,2.0,475.0,57.68,3.495,5.0,14.0,0,0,1,1,1,0,4
208154,2,0,2,225.0,81346.0,0.0,0.0,21.0,90.48,4.0,0.0,31.0,0,0,1,0,1,0,3
208159,1,0,2,318.0,120875.0,0.0,0.0,795.0,91.95,3.727,9.0,24.0,0,0,1,0,1,1,1
208161,2,0,2,137.0,42377.0,0.0,0.0,389.0,66.07,3.647,7.0,16.0,0,0,1,0,1,0,2
208162,2,0,2,214.0,136064.0,2.0,0.0,667.0,62.52,3.4930000000000003,11.0,18.0,0,0,1,0,1,0,3
208163,2,0,2,314.0,101550.0,0.0,0.0,554.0,19.49,3.26,0.0,21.0,0,0,1,0,1,0,2
208165,1,0,2,182.0,106568.0,2.0,1.0,700.0,57.14,3.5,0.0,21.0,0,0,1,0,1,0,2
208166,1,0,2,299.0,32963.0,0.0,0.0,911.0,93.85,4.0,0.0,25.0,0,0,1,0,1,0,1
208168,1,0,2,150.0,197571.0,2.0,1.0,350.0,68.57,3.532,1.0,18.0,0,0,1,0,1,0,3
208170,2,0,2,226.0,159253.0,2.0,4.0,121.0,54.55,3.13636,7.0,21.0,1,0,1,0,1,0,2
208171,1,0,2,473.0,66890.0,2.0,3.0,85.0,87.06,3.85745,0.0,28.0,0,0,1,0,1,0,3
208175,2,0,2,1000.0,26240.0,0.0,0.0,530.0,27.36,2.1919999999999997,0.0,20.0,0,0,1,1,0,0,4
208176,1,0,2,148.0,88848.0,0.0,0.0,650.0,75.54,4.0,0.0,26.0,0,0,1,0,1,0,4
208181,1,0,2,153.0,43160.0,0.0,0.0,102.0,62.75,3.6719999999999997,5.0,20.0,0,0,1,0,1,0,2
208182,2,0,2,388.0,37703.0,0.0,0.0,389.0,85.6,3.9019999999999997,4.0,21.0,1,0,1,0,1,0,3
208183,2,0,2,443.0,102250.0,0.0,0.0,415.0,79.04,3.5439999999999996,6.0,19.0,0,0,1,0,1,0,3
208185,2,0,1,448.0,112500.0,1.0,3.0,446.0,79.82,3.85296,0.0,18.0,0,0,1,0,1,0,3
208186,2,0,2,184.0,90524.0,0.0,0.0,182.0,66.48,3.42,9.0,19.0,1,0,1,0,1,0,1
208187,1,0,2,162.0,87167.0,2.0,2.0,986.0,45.64,3.18,0.0,17.0,0,0,1,0,1,0,2
208188,1,0,2,148.0,55208.0,2.0,4.0,577.0,89.95,3.2825,15.0,19.0,1,0,1,0,1,0,2
208189,2,1,2,129.0,43777.0,0.0,0.0,203.0,88.18,4.0,0.0,20.0,1,0,1,0,1,0,1
208191,2,0,2,147.0,44569.0,0.0,0.0,612.0,58.5,3.43,0.0,22.0,0,0,1,0,1,0,1
208192,1,0,2,214.0,47645.0,1.0,2.0,555.0,96.4,3.89,0.0,29.0,1,0,1,0,1,0,1
208199,1,0,2,148.0,95119.0,3.0,3.0,567.0,64.55,3.767,6.0,20.0,1,0,1,0,1,0,4
208201,1,0,2,8.0,43564.0,2.0,3.0,421.0,98.34,3.8930000000000002,4.0,23.0,1,0,1,1,1,0,3
208205,1,0,2,913.0,57302.0,3.0,3.0,669.0,77.73,3.62,1.0,20.0,0,0,1,0,0,0,1
208206,2,0,2,174.0,102993.0,0.0,0.0,88.0,47.73,2.694,0.0,13.0,0,0,1,0,1,0,2
208207,1,0,2,214.0,59774.0,3.0,4.0,80.0,87.5,4.0,12.0,21.0,0,0,1,0,1,0,3
208209,2,0,2,1059.0,67756.0,1.0,1.0,21.0,23.81,3.59,0.0,20.0,0,0,1,0,0,0,1
208210,2,0,2,148.0,53385.0,2.0,3.0,486.0,96.09,4.0,14.0,27.0,0,0,1,0,1,0,1
208211,1,0,2,134.0,89859.0,0.0,0.0,45.0,93.33,3.87,11.0,22.0,0,0,1,0,1,0,3
208212,2,0,2,176.0,67460.0,0.0,0.0,1579.0,54.27,3.5735300000000003,12.0,25.0,0,0,1,0,1,0,2
208214,1,0,2,310.0,49918.0,0.0,0.0,430.0,80.93,2.8,1.0,20.0,0,0,1,0,1,0,3
208224,1,0,0,365.0,80159.0,0.0,0.0,241.0,94.61,3.908,11.0,18.0,0,0,1,0,1,0,2
208228,1,1,1,172.0,57135.0,2.0,3.0,424.0,54.95,3.15,8.0,20.0,0,0,1,0,1,0,1
208229,1,1,1,172.0,57135.0,2.0,3.0,424.0,54.95,3.15,8.0,20.0,0,0,1,0,1,0,1
208231,2,0,2,7.0,72573.0,2.0,3.0,237.0,92.83,4.0,9.0,30.0,1,0,1,1,1,0,1
208232,1,0,2,231.0,39206.0,0.0,0.0,503.0,72.56,3.7,4.0,27.0,0,0,1,0,0,0,1
208236,2,0,2,217.0,44643.0,2.0,1.0,900.0,87.0,3.8,0.0,21.0,0,0,1,0,1,0,2
208237,1,0,0,214.0,27344.0,1.0,3.0,85.0,62.35,3.6,4.0,18.0,0,0,1,0,1,0,2
208240,1,0,0,220.0,35586.0,0.0,0.0,98.0,21.43,2.44,0.0,19.0,0,0,1,0,1,0,3
208244,1,0,2,220.0,52569.0,2.0,3.0,629.0,72.66,3.514,13.0,19.0,0,0,1,0,1,0,2
208245,1,0,1,314.0,118094.0,0.0,0.0,31.0,64.52,3.6667,11.0,23.0,0,0,1,0,1,0,2
208251,1,0,2,214.0,82056.0,2.0,3.0,643.0,57.7,3.573,3.0,20.0,0,0,1,0,1,1,3
208254,1,0,2,229.0,116362.0,0.0,0.0,46.0,95.65,4.0,2.0,26.0,1,0,1,0,1,0,1
208259,1,0,2,159.0,103526.0,3.0,1.0,531.0,99.06,3.89,11.0,28.0,0,0,1,0,1,0,2
208266,1,0,2,166.0,45603.0,1.0,3.0,556.0,83.99,3.95,3.0,20.0,1,0,1,0,1,0,2
208272,2,0,1,3.0,43850.0,2.0,2.0,419.0,15.27,2.496,0.0,14.0,0,0,1,1,1,0,2
208273,1,0,2,163.0,40250.0,1.0,4.0,74.0,98.65,3.98,0.0,24.0,1,0,1,0,1,0,3
208293,1,0,2,319.0,91608.0,0.0,0.0,211.0,71.09,2.88,6.0,25.0,0,0,1,0,1,0,1
208299,2,0,2,1532.0,42708.0,0.0,0.0,63.0,92.06,4.0,1.0,21.0,0,0,0,0,0,0,3
208304,1,1,1,287.0,78692.0,0.0,0.0,411.0,89.78,3.69,12.0,26.0,0,0,1,0,1,0,1
208310,2,0,2,132.0,107471.0,0.0,0.0,244.0,31.15,3.47,3.0,18.0,0,0,1,0,1,0,3
208311,1,1,2,174.0,42624.0,0.0,0.0,364.0,54.4,3.364,6.0,20.0,0,0,1,0,1,1,1
208315,1,0,1,196.0,49352.0,3.0,4.0,91.0,53.85,3.13,13.0,18.0,0,0,1,0,1,0,2
208317,2,0,2,116.0,84375.0,2.0,2.0,77.0,58.44,3.36,2.0,25.0,0,0,1,0,1,0,3
208326,2,0,2,169.0,43045.0,3.0,2.0,854.0,60.89,3.42,5.0,27.0,1,0,1,0,1,0,1
208338,2,0,2,293.0,60667.0,0.0,0.0,827.0,50.06,3.2,10.0,21.0,0,0,1,0,1,0,1
208352,1,0,2,172.0,163235.0,1.0,3.0,424.0,68.4,3.0,13.0,26.0,0,0,1,0,1,0,3
208354,1,0,2,113.0,52813.0,0.0,0.0,499.0,69.94,3.8,7.0,16.0,0,0,1,0,1,0,2
208355,1,0,2,166.0,81145.0,1.0,3.0,98.0,72.45,4.0,12.0,17.0,1,0,1,0,1,0,3
208357,2,0,2,1316.0,102472.0,0.0,0.0,470.0,57.02,2.95,5.0,20.0,0,0,1,1,0,1,2
208358,1,1,2,55.0,76163.0,3.0,4.0,13.0,69.23,3.72,0.0,27.0,1,0,1,1,1,0,1
208359,2,0,2,293.0,84649.0,2.0,1.0,436.0,76.83,3.46,12.0,21.0,0,0,1,0,1,0,1
208360,1,0,2,597.0,55549.0,2.0,1.0,99.0,74.75,3.74,0.0,29.0,0,0,1,1,0,1,1
